framenum	recvswapchain	sendcamera	alphaadd	copyintoswap	netframetime	fps	mbps
341	21.677000	0.212000	13.409000	0.482000	36.796001	27.176867	295.706726	
342	19.695000	0.194000	12.626000	0.548000	35.171001	28.432514	312.743256	
343	17.270000	0.465000	12.617000	1.219000	34.882999	28.667259	351.066162	
344	25.422001	0.417000	14.685000	0.524000	43.966000	22.744848	238.051224	
345	20.615000	0.202000	12.670000	0.744000	35.581001	28.104887	306.421997	
346	25.073000	0.498000	12.594000	0.555000	41.505001	24.093483	240.177765	
347	29.658001	0.147000	10.811000	0.549000	43.212002	23.141720	207.460800	
348	20.405001	0.176000	12.635000	0.540000	36.195000	27.628126	294.640381	
349	17.107000	0.433000	12.671000	0.545000	33.854000	29.538607	331.513092	
350	18.788000	0.232000	12.796000	0.489000	34.390999	29.077375	329.931091	
351	17.980000	9.547000	12.708000	1.256000	33.946999	29.457685	341.964142	
352	27.091000	0.200000	13.103000	1.170000	43.407001	23.037758	228.705383	
353	26.410000	0.199000	12.966000	0.557000	41.139000	24.307835	240.904297	
354	27.325001	0.170000	11.435000	0.494000	41.084999	24.339785	226.948135	
355	19.790001	0.179000	12.649000	0.575000	35.341000	28.295748	306.631073	
356	16.986000	1.220000	12.632000	0.585000	32.152000	31.102264	377.298737	
357	18.976000	0.201000	12.630000	0.533000	34.902000	28.651653	337.271149	
358	25.327000	0.242000	13.153000	1.338000	43.717999	22.873875	229.113480	
359	19.497000	0.185000	12.604000	0.519000	34.703999	28.815123	321.747772	
360	28.315979	0.177000	12.272000	0.903000	44.367981	22.538776	214.272064	
361	43.016998	8.474000	8.560000	0.499000	53.431999	18.715376	146.756622	
362	31.457001	0.184000	10.608000	0.523000	44.516998	22.463329	197.100754	
363	25.892000	0.184000	12.403000	0.497000	40.891998	24.454662	235.247406	
364	18.889999	0.196000	12.622000	0.554000	33.402000	29.938326	336.297638	
365	19.344000	0.214000	12.657000	0.491000	35.417999	28.234232	318.296875	
366	17.858999	0.188000	12.585000	1.202000	32.987000	30.314974	354.548096	
367	26.974001	0.178000	12.585000	0.503000	42.910999	23.304049	227.802750	
368	27.407000	0.182000	12.045000	0.475000	41.633999	24.018831	228.331848	
369	28.362000	0.230000	11.620000	0.539000	41.813000	23.916008	221.866058	
370	29.270000	0.183000	11.143000	0.481000	43.383999	23.049973	205.623306	
371	27.381001	0.149000	11.323000	0.452000	41.349998	24.183798	223.418182	
372	30.129000	0.183000	10.973000	0.484000	44.064999	22.693748	202.499481	
373	29.000000	0.189000	11.268000	0.483000	43.050999	23.228266	211.385147	
374	28.014999	0.177000	11.782000	0.548000	42.604000	23.471975	219.298569	
375	27.850000	0.196000	11.134000	0.528000	43.088001	23.208317	211.569977	
376	29.294001	0.130000	7.637000	1.432000	40.484001	24.701117	209.981186	
377	26.582001	0.169000	12.427000	0.550000	41.331001	24.194914	236.414276	
378	18.711000	0.205000	12.700000	0.863000	34.962002	28.602482	324.519348	
379	26.663000	0.159000	11.727000	1.256000	41.266998	24.232439	234.817169	
380	29.135000	0.191000	10.977000	0.532000	43.061001	23.222870	209.764160	
381	20.995001	0.176000	12.720000	0.512000	37.195000	26.885334	287.925323	
382	17.948000	0.197000	12.685000	1.324000	35.196999	28.411514	333.693451	
383	20.853001	0.193000	10.830000	0.454000	34.285999	29.166424	303.847015	
384	29.640015	0.233000	12.268000	0.487000	46.317017	21.590338	201.326599	
385	20.308001	0.199000	12.675000	0.547000	36.127998	27.679363	296.892853	
386	25.330999	0.205000	12.700000	1.365000	42.631001	23.457108	240.425568	
387	16.617001	0.215000	12.605000	0.502000	32.650002	30.627871	385.907898	
388	19.263000	0.236000	12.657000	0.534000	34.653000	28.857531	326.523560	
389	26.834000	0.305000	14.686000	0.471000	44.231998	22.608067	237.485123	
390	25.037001	0.185000	12.720000	0.539000	40.748001	24.541080	242.230637	
391	24.874001	0.476000	12.647000	0.569000	40.290001	24.820053	248.507172	
392	23.017000	0.193000	12.669000	0.862000	39.105000	25.572178	263.980865	
393	18.511000	0.269000	12.573000	1.310000	36.049999	27.739252	321.534027	
394	17.587000	0.226000	12.774000	1.216000	33.875000	29.520296	356.355499	
395	28.639000	0.185000	12.621000	1.246000	44.027000	22.713335	221.063110	
396	25.238001	0.192000	12.631000	0.476000	40.543999	24.664562	242.258621	
397	22.080000	0.194000	12.642000	0.537000	37.476002	26.683743	276.086365	
398	26.844999	0.166000	11.882000	1.220000	41.985001	23.818029	230.388763	
399	21.700001	0.496000	12.668000	0.554000	36.563999	27.349306	286.483154	
400	20.948000	0.176000	10.893000	0.544000	35.438999	28.217501	287.032074	
401	26.975000	0.236000	12.666000	0.632000	42.660999	23.440613	232.870270	
402	24.014000	0.156000	11.347000	0.480000	38.258999	26.137642	251.035675	
403	30.111000	0.475000	11.387000	0.557000	43.931000	22.762970	206.027313	
404	30.040001	0.452000	11.167000	0.465000	43.432999	23.023968	206.061066	
405	29.253000	0.169000	10.904000	0.462000	42.999001	23.256355	207.762238	
406	26.959000	0.460000	12.241000	0.459000	41.548000	24.068546	229.213638	
407	26.905001	0.171000	11.980000	0.408000	41.708000	23.976215	224.678802	
408	26.160999	0.450000	11.413000	0.499000	40.306000	24.810202	233.883133	
409	23.273010	0.204000	12.666000	0.875000	38.426025	26.024029	273.090088	
410	18.759001	0.221000	12.683000	1.238000	36.856998	27.131889	310.904144	
411	27.650000	0.194000	12.633000	0.556000	43.334000	23.076569	220.574844	
412	26.146000	0.165000	11.370000	0.458000	40.575001	24.645718	230.997803	
413	25.370001	0.175000	12.757000	0.467000	40.564999	24.651794	243.091705	
414	19.156000	0.735000	12.503000	0.554000	34.301998	29.152821	315.867889	
415	28.841999	0.193000	12.670000	1.244000	44.988998	22.227657	213.885986	
416	27.329000	0.188000	11.968000	0.534000	42.004002	23.807255	225.177383	
417	20.768999	0.181000	12.871000	0.489000	35.680000	28.026905	301.705078	
418	19.358999	0.218000	12.679000	1.328000	35.603001	28.087521	318.587036	
419	18.563999	0.437000	12.673000	0.481000	34.521000	28.967875	327.373108	
420	27.524000	0.218000	12.612000	1.306000	45.339001	22.056067	213.646301	
421	25.677999	0.184000	12.239000	0.469000	40.851002	24.479204	235.838226	
422	24.386999	0.199000	11.602000	0.749000	39.383999	25.391022	247.841492	
423	30.034000	0.194000	11.507000	0.488000	43.727001	22.869165	206.833328	
424	28.226999	0.196000	11.776000	0.462000	42.743000	23.395643	216.774841	
425	21.924999	0.151000	11.029000	0.530000	35.528000	28.146814	279.272736	
426	23.393999	0.191000	12.990000	0.556000	39.092999	25.580029	263.020752	
427	24.458000	0.226000	12.539000	0.534000	41.333000	24.193743	247.402924	
428	26.976000	0.185000	11.673000	0.466000	42.125000	23.738873	221.834778	
429	23.535999	0.452000	11.401000	1.269000	39.306000	25.441408	256.469635	
430	27.348000	0.442000	11.621000	0.456000	42.759998	23.386343	230.675964	
431	24.555000	9.555000	9.120000	0.471000	36.553001	27.357534	247.587921	
432	36.278000	0.183000	10.146000	0.486000	48.622002	20.566820	173.456940	
433	25.909973	0.204000	12.619000	0.509000	40.208008	24.870668	245.692871	
434	31.549000	0.174000	10.588000	0.487000	44.583000	22.430075	195.873474	
435	29.660999	0.195000	10.999000	0.532000	43.234001	23.129944	206.663467	
436	28.979000	0.189000	11.213000	0.479000	43.268002	23.111767	208.478241	
437	29.398001	0.171000	11.206000	0.571000	43.720001	22.872826	207.201157	
438	27.563000	0.181000	11.624000	0.485000	42.333000	23.622232	218.514038	
439	29.603001	0.170000	10.878000	0.546000	43.308998	23.089890	206.758560	
440	30.489000	0.200000	10.806000	0.508000	44.119999	22.665459	200.027237	
441	31.117001	0.191000	11.033000	0.494000	43.887001	22.785789	204.294601	
442	29.590000	0.199000	10.850000	0.481000	42.761002	23.385794	210.620880	
443	33.691002	0.158000	8.828000	0.458000	45.172001	22.137608	183.536743	
444	29.671000	0.178000	10.684000	0.482000	43.146999	23.176582	206.013824	
445	23.350000	0.216000	12.699000	0.511000	38.770000	25.793139	261.023773	
446	20.575001	0.469000	12.706000	0.484000	37.569000	26.617689	284.707062	
447	24.031000	0.191000	12.604000	1.243000	40.160999	24.899778	261.991180	
448	23.046000	0.225000	11.402000	0.579000	38.439999	26.014568	260.839813	
449	28.287001	0.226000	11.911000	0.537000	43.018002	23.246082	225.734863	
450	28.274000	0.182000	11.718000	0.523000	42.574001	23.488514	218.658325	
451	19.929001	0.168000	10.865000	0.451000	33.716999	29.658630	303.539185	
452	29.889999	0.465000	11.031000	0.492000	44.612000	22.415493	200.275558	
453	29.895000	0.196000	10.602000	0.496000	43.599998	22.935781	204.473862	
454	31.337000	0.469000	10.583000	0.468000	44.659000	22.391903	195.843002	
455	30.708000	0.196000	10.663000	0.553000	44.807999	22.317444	196.657181	
456	26.597000	0.487000	12.172974	0.536000	41.575012	24.052910	233.683319	
457	23.339001	0.187000	11.216000	0.810000	37.016998	27.014616	271.874847	
458	19.049000	0.195000	12.711000	0.479000	35.325001	28.308563	312.339569	
459	17.061001	0.206000	13.234000	1.211000	35.127998	28.467321	350.635681	
460	18.596001	0.184000	13.267000	1.124000	35.898998	27.855930	327.611755	
461	20.653999	0.199000	12.345000	1.300000	36.629002	27.300772	307.530365	
462	18.448000	0.202000	12.643000	1.253000	35.307999	28.322195	316.058289	
463	17.775000	0.185000	12.988000	0.509000	33.044998	30.261766	346.732208	
464	19.007999	0.248000	12.724000	1.246000	35.486000	28.180128	318.699982	
465	19.671000	0.222000	12.582000	1.268000	35.785999	27.943890	319.266022	
466	21.531000	0.499000	14.762000	1.333000	41.500000	24.096386	275.590546	
467	17.570000	0.207000	12.575000	0.478000	32.956001	30.343487	344.888519	
468	28.844999	0.194000	9.233000	0.591000	41.063000	24.352823	211.158112	
469	29.833000	0.251000	9.095000	0.460000	41.138000	24.308426	209.129654	
470	31.131001	0.152000	8.477000	0.570000	42.167999	23.714666	198.493698	
471	32.583000	0.146000	8.046000	0.526000	42.891998	23.314371	191.247116	
472	24.377001	0.167000	9.643000	0.437000	36.493999	27.401766	249.571823	
473	24.492001	0.168000	10.097000	0.550000	36.770000	27.196083	253.626389	
474	21.788000	0.202000	11.479000	0.468000	36.167999	27.648750	278.950775	
475	28.631001	0.179000	8.537000	0.597000	40.245998	24.847191	214.432724	
476	32.549999	0.165000	8.416000	0.521000	43.525002	22.975300	188.739929	
477	23.165001	0.166000	10.098000	0.669000	35.792999	27.938425	265.630432	
478	21.879999	0.181000	11.527000	0.446000	36.132999	27.675533	276.231842	
479	19.032000	0.185000	12.514000	0.461000	34.209000	29.232073	318.361328	
480	27.968000	0.193000	9.716000	0.560000	39.855000	25.090956	223.807632	
481	28.434000	0.200000	9.123000	0.477000	40.258999	24.839167	216.260712	
482	30.004999	0.188000	8.247986	0.467000	40.885986	24.458258	206.908157	
483	31.120001	0.501000	8.644000	0.485000	42.055000	23.778385	200.678009	
484	30.452000	0.170000	8.597000	0.452000	41.243999	24.245951	204.407440	
485	26.389999	0.471000	10.064000	0.468000	38.770000	25.793139	234.196564	
486	30.764999	0.263000	8.746000	0.495000	42.063999	23.773298	201.313705	
487	26.820000	0.149000	8.738000	0.440000	37.771999	26.474638	230.769028	
488	27.855000	5.520000	5.138000	0.405000	35.306999	28.322996	217.953873	
489	40.717999	0.099000	6.963000	0.615000	50.889999	19.650227	149.454971	
490	32.245998	0.151000	7.522000	0.458000	42.438000	23.563787	191.514893	
491	31.513000	0.457000	8.488000	0.490000	43.106998	23.198090	190.725327	
492	32.084000	0.177000	10.577000	0.528000	45.000000	22.222221	193.072388	
493	28.802000	0.200000	10.565000	0.468000	42.312000	23.633957	214.622925	
494	29.966000	0.191000	11.207000	0.553000	43.604000	22.933676	207.947662	
495	20.959999	0.202000	12.643000	0.521000	37.009998	27.019726	286.430969	
496	27.965000	0.179000	12.548000	0.556000	43.271000	23.110167	226.335800	
497	27.537001	0.186000	11.949000	0.459000	41.660000	24.003841	226.474304	
498	24.841000	0.187000	11.542000	0.771000	39.112999	25.566948	250.495956	
499	21.513000	0.202000	12.677000	1.343000	39.041000	25.614098	276.219696	
500	19.271000	0.194000	12.659000	1.352000	36.824001	27.156202	310.796631	
501	20.195999	0.193000	12.657000	0.499000	36.837002	27.146618	305.796448	
502	18.759001	0.192000	12.655000	1.327000	36.737999	27.219772	319.201263	
503	18.128000	0.172000	10.855000	1.244000	33.938000	29.465496	322.225677	
504	21.004000	0.179000	12.636000	1.272000	38.785000	25.783163	285.689606	
505	20.483999	0.188000	12.674000	1.365000	37.348000	26.775196	298.555298	
506	19.886999	0.167000	10.842000	0.478000	33.404999	29.935640	319.752808	
507	29.153015	0.505000	10.585000	0.524000	43.195007	23.150824	212.312531	
508	27.471001	0.170000	11.155000	0.482000	41.438999	24.131857	222.493759	
509	21.966000	0.181000	12.644000	0.841000	37.803001	26.452927	280.994049	
510	18.500999	13.261000	12.651000	0.816000	34.101002	29.324652	338.195770	
511	42.557999	0.159000	7.740000	0.481000	53.500000	18.691589	147.780426	
512	31.576000	0.187000	10.324000	0.497000	44.844002	22.299526	192.517014	
513	31.761999	0.521000	10.687000	0.491000	44.731998	22.355362	197.732590	
514	27.049000	0.438000	12.120000	0.456000	41.532001	24.077818	226.948135	
515	22.893000	0.204000	12.638000	0.511000	38.056000	26.277065	268.315277	
516	28.479000	0.188000	12.104000	0.521000	43.755001	22.854530	219.788864	
517	30.297001	0.185000	10.653000	0.454000	43.451000	23.014429	204.162003	
518	23.712999	0.187000	12.557000	0.620000	39.277000	25.460194	254.508743	
519	29.500999	0.197000	11.378000	0.547000	43.749001	22.857664	215.335464	
520	23.605000	0.158000	10.889000	0.547000	37.250999	26.844917	259.612793	
521	30.129999	0.478000	11.434000	0.468000	44.813999	22.314455	200.530899	
522	22.820999	0.187000	12.692000	0.552000	38.265999	26.132860	271.370605	
523	21.066999	0.189000	12.611000	1.315000	37.375000	26.755854	296.026733	
524	19.504000	0.188000	12.618000	0.527000	34.726002	28.796865	314.227173	
525	21.295000	0.194000	12.674000	1.345000	38.379002	26.055916	297.468384	
526	26.587000	0.491000	12.604000	0.533000	41.389999	24.160425	236.752335	
527	21.427999	0.190000	12.704000	0.572000	37.346001	26.776628	278.087708	
528	21.879999	0.202000	12.643000	1.325000	39.230999	25.490047	274.030060	
529	20.492001	0.182000	12.694000	1.251000	36.346001	27.513344	311.720551	
530	21.322001	0.181000	12.660000	0.511000	36.764999	27.199783	282.851044	
531	27.532000	0.201000	12.500977	0.546000	43.492981	22.992216	224.831360	
532	26.115000	0.205000	12.359000	0.557000	41.426998	24.138847	235.608612	
533	27.448000	0.165000	11.453000	0.472000	41.153999	24.298975	227.720291	
534	22.860001	0.202000	12.666000	0.986000	38.630001	25.886616	270.065948	
535	19.250999	0.175000	10.837000	1.243000	33.400002	29.940119	319.314636	
536	29.010000	0.187000	12.665000	0.478000	44.073002	22.689627	217.916122	
537	21.375999	0.175000	12.606000	1.449000	37.192001	26.887503	298.555298	
538	27.920000	0.178000	12.300000	0.447000	42.921001	23.298618	223.959015	
539	25.789000	0.194000	11.344000	0.728000	40.130001	24.919012	241.088898	
540	28.990000	0.441000	11.275000	0.532000	42.884998	23.318178	211.491745	
541	32.368999	0.196000	10.738000	0.428000	44.630001	22.406452	195.897873	
542	23.520000	0.364000	4.014000	0.657000	39.853001	25.092213	261.110474	
543	36.326000	0.139000	8.431000	0.515000	47.078999	21.240894	168.952591	
544	29.934999	0.201000	10.960000	0.445000	43.390999	23.046255	205.663635	
545	25.136000	0.204000	12.598000	0.621000	41.039001	24.367065	239.628891	
546	19.913000	0.176000	12.580000	0.527000	34.889999	28.661509	305.440155	
547	29.079000	0.199000	12.222000	1.308000	45.431999	22.010918	208.754929	
548	28.256001	0.194000	11.703000	0.484000	42.257000	23.664719	221.304153	
549	28.973000	0.197000	11.361000	0.652000	43.758999	22.852442	207.214828	
550	28.893999	0.206000	11.494000	0.480000	42.883999	23.318722	212.197922	
551	28.629999	0.172000	11.218000	0.568000	42.587002	23.481342	212.570740	
552	28.499001	0.187000	11.723000	0.557000	43.077000	23.214245	216.595718	
553	24.552999	0.190000	12.639000	0.564000	39.532001	25.295961	254.972916	
554	21.586000	0.223000	12.677000	1.335000	38.535999	25.949762	284.513916	
555	18.962000	0.192000	12.714000	1.480000	35.330994	28.303761	336.513519	
556	18.716000	0.193000	12.700000	1.360000	34.785000	28.748024	332.916504	
557	21.072001	0.185000	12.596000	1.209000	38.042000	26.286736	286.587555	
558	19.386999	0.179000	12.731000	1.398000	37.292999	26.814684	311.211731	
559	18.326000	21.841999	22.099001	0.480000	43.307999	23.090424	333.022247	
560	40.160999	0.181000	8.506000	0.497000	51.560001	19.394878	152.723770	
561	32.660000	0.290000	10.504000	0.568000	45.386002	22.033226	194.956955	
562	23.556000	0.175000	12.652000	1.363000	41.083000	24.340969	260.548157	
563	28.080999	0.196000	11.350000	0.475000	42.479000	23.541044	218.203323	
564	30.711000	0.212000	10.810000	0.479000	44.445000	22.499720	198.512482	
565	29.537001	0.191000	11.180000	0.523000	43.132999	23.184105	210.044281	
566	30.368000	0.184000	10.787000	0.592000	44.451000	22.496681	196.860229	
567	27.698000	0.161000	11.408000	0.456000	41.633999	24.018831	219.489822	
568	29.593000	0.112000	6.970000	0.435000	38.743999	25.810448	207.037506	
569	36.083000	0.182000	8.697000	0.553000	48.092999	20.793047	167.646988	
570	33.801998	0.204000	9.920000	0.507000	46.223000	21.634251	183.040146	
571	29.448000	0.507000	10.946000	0.633000	43.208000	23.143862	208.291885	
572	27.621000	0.173000	11.767000	0.580000	42.318001	23.630606	222.682770	
573	26.827000	0.185000	12.037000	0.494000	41.956001	23.834492	225.856400	
574	26.225000	0.179000	11.785000	0.559000	42.817001	23.355209	215.092529	
575	27.546000	0.175000	12.152000	0.459000	42.375999	23.598263	222.226547	
576	29.487000	0.147000	8.527000	0.487000	40.370998	24.770256	208.098969	
577	33.791000	0.184000	10.092000	0.503000	45.895000	21.788866	185.725647	
578	30.948999	0.185000	11.373000	0.479000	44.361000	22.542324	200.671616	
579	22.357971	0.160000	10.817000	0.499000	36.036011	27.750019	272.581696	
580	20.910999	0.184000	12.618000	0.599000	36.834000	27.148830	288.017609	
581	26.583000	0.194000	12.459000	0.519000	42.937000	23.289936	227.736771	
582	26.625999	0.179000	11.891000	0.554000	41.846001	23.897146	225.815872	
583	28.714001	0.169000	10.878000	0.484000	41.826000	23.908573	217.848221	
584	25.421000	0.172000	12.433000	0.481000	40.855999	24.476210	235.555664	
585	28.860001	0.182000	11.674000	0.521000	42.577999	23.486307	219.574081	
586	28.773001	0.181000	11.485000	0.490000	42.769001	23.381420	215.689804	
587	30.500000	0.206000	10.857000	0.561000	44.033001	22.710239	203.278061	
588	26.695999	0.215000	11.844000	0.475000	42.036999	23.788568	230.304413	
589	28.576000	0.185000	11.150000	0.488000	42.390999	23.589914	216.260712	
590	30.103001	0.201000	11.126000	0.479000	43.432999	23.023968	207.844604	
591	20.048000	0.210000	12.789000	0.897000	36.167999	27.648750	306.900299	
592	19.733999	0.221000	12.639000	0.562000	35.071999	28.512775	319.882874	
593	28.565001	0.177000	11.974000	0.592000	43.194000	23.151363	221.475555	
594	27.997000	0.133000	6.951000	1.501000	39.089001	25.582644	219.267975	
595	31.454000	0.191000	9.998000	0.492000	44.790001	22.326412	195.556885	
596	31.409000	0.479000	10.534000	0.468000	44.713001	22.364861	196.780197	
597	31.768999	0.162000	10.316000	0.523000	44.835999	22.303507	194.144806	
598	29.889999	0.170000	10.575000	0.436000	43.243000	23.125130	205.000198	
599	31.033001	0.130000	7.636000	0.477000	42.250000	23.668638	193.696503	
600	32.368000	0.171000	10.925000	0.455000	45.637001	21.912045	191.223862	
601	30.770000	0.149000	11.446000	0.477000	44.231998	22.608067	204.301224	
602	26.452026	0.182000	11.374000	0.903000	40.630005	24.612352	234.344986	
603	17.993000	0.200000	12.651000	1.228000	35.332001	28.302954	340.612640	
604	18.141001	0.190000	12.639000	1.329000	34.240002	29.205606	337.760010	
605	18.384001	0.473000	12.618000	0.526000	34.792000	28.742239	337.723785	
606	17.187000	0.195000	12.648000	1.324000	34.379002	29.087523	349.719635	
607	19.091000	0.183000	12.682000	1.246000	36.820999	27.158415	316.949921	
608	17.302000	0.198000	12.657000	1.296000	35.094002	28.494898	349.350647	
609	27.899000	0.211000	9.147000	0.479000	39.602001	25.251249	228.042191	
610	31.098000	0.147000	8.483000	0.536000	42.847000	23.338858	193.833755	
611	28.773001	0.164000	8.757000	0.510000	40.298000	24.815126	212.707306	
612	22.664000	0.172000	11.313000	0.507000	36.507000	27.392008	269.476013	
613	20.281000	0.175000	10.684000	0.466000	33.748001	29.631384	295.831848	
614	22.171000	0.160000	10.565000	0.522000	35.736000	27.982986	272.086517	
615	21.193001	0.169000	11.879000	0.439000	35.321999	28.310968	292.775665	
616	28.565001	0.186000	8.853000	0.474000	40.191002	24.881191	213.718872	
617	32.738998	0.183000	8.490000	0.724000	43.464001	23.007545	192.841568	
618	32.988998	0.140000	8.408000	0.476000	44.374001	22.535719	184.765701	
619	32.584000	0.134000	6.765000	0.472000	41.779999	23.934898	189.970901	
620	31.889999	0.150000	8.475000	0.470000	43.102001	23.200779	192.117249	
621	30.754999	0.248000	5.327000	0.419000	38.752998	25.804455	198.299744	
622	37.959000	0.147000	8.006000	0.478000	48.731998	20.520397	160.582352	
623	32.676998	0.170000	8.532000	0.445000	43.685001	22.891151	189.347702	
624	32.629002	0.143000	7.683000	0.468000	42.730999	23.402214	189.627335	
625	34.655998	0.183000	9.376000	0.524000	45.782001	21.842646	183.493942	
626	34.398998	0.164000	8.022000	0.509000	44.451000	22.496681	181.451157	
627	29.145020	0.185000	10.669000	0.512000	42.773987	23.378695	209.792038	
628	22.370001	0.191000	12.651000	0.664000	39.018002	25.629196	269.776459	
629	16.969999	0.179000	10.849000	1.207000	32.960999	30.338886	354.368378	
630	28.157000	0.458000	12.646000	0.604000	45.389000	22.031771	217.479218	
631	28.160999	0.195000	10.609000	0.461000	42.382000	23.594923	220.281357	
632	32.793999	0.178000	9.828000	0.481000	45.314999	22.067749	187.535950	
633	32.063999	0.543000	10.600000	0.512000	44.762001	22.340378	196.307404	
634	30.660000	0.515000	10.842000	0.512000	44.158001	22.645952	203.061569	
635	31.025000	0.178000	10.567000	0.480000	43.754002	22.855053	200.831757	
636	31.200001	0.189000	10.561000	0.568000	44.465000	22.489599	198.581406	
637	26.959000	0.175000	11.990000	0.687000	42.254002	23.666397	226.026825	
638	19.603001	0.496000	12.655000	0.508000	34.848999	28.695229	312.805450	
639	19.926001	0.182000	12.623000	1.361000	36.527000	27.377008	299.621704	
640	19.639000	0.191000	10.839000	1.229000	35.230999	28.384094	312.852112	
641	29.733000	0.187000	12.645000	0.474000	44.340000	22.552999	210.761993	
642	28.549000	0.182000	11.375000	0.526000	42.596001	23.476383	216.857040	
643	34.799000	0.215000	9.090000	0.569000	46.494999	21.507690	180.136765	
644	32.187000	0.195000	10.405000	0.461000	45.264999	22.092125	189.547363	
645	29.825001	0.183000	11.030000	0.641000	44.541000	22.451225	201.487793	
646	29.132000	0.159000	11.338000	0.443000	43.022999	23.243382	211.151047	
647	30.289000	0.161000	11.052000	0.551000	43.978001	22.738642	203.560883	
648	32.736000	0.199000	9.986000	0.646000	45.939999	21.767523	187.106506	
649	24.778000	0.220000	12.715000	0.788000	39.987999	25.007504	252.557358	
650	27.531000	0.195000	11.937012	0.615000	42.306030	23.637293	222.336502	
651	28.452999	0.188000	11.014000	0.458000	42.412998	23.577677	214.199112	
652	27.705000	0.200000	11.981000	0.557000	42.497002	23.531073	223.394379	
653	31.052000	0.188000	10.425000	0.570000	44.555000	22.444170	194.679459	
654	29.898001	0.455000	11.161000	0.497000	43.414001	23.034044	206.772156	
655	30.158001	0.436000	10.697000	0.462000	43.208000	23.143862	205.966614	
656	23.452000	0.177000	12.590000	0.571000	38.446999	26.009832	259.827209	
657	18.660000	0.185000	12.622000	0.548000	34.688999	28.827583	328.261292	
658	18.893000	0.440000	12.650000	1.243000	37.089001	26.962172	311.627960	
659	17.365999	0.191000	12.659000	1.335000	33.054001	30.253523	361.973175	
660	25.171000	0.197000	12.655000	1.325000	41.972000	23.825407	245.664047	
661	18.083000	0.188000	12.634000	1.215000	35.542999	28.134935	337.397766	
662	25.483000	0.202000	11.873000	0.564000	40.669998	24.588150	243.373810	
663	28.822001	0.196000	11.278000	0.557000	43.261002	23.115507	211.335449	
664	28.620001	0.182000	11.544000	0.521000	43.134998	23.183031	213.878708	
665	27.777000	0.192000	12.129000	0.544000	42.088001	23.759741	228.547531	
666	28.577000	0.187000	11.667000	0.470000	42.666000	23.437866	220.938904	
667	28.009001	0.191000	11.897000	0.537000	42.299999	23.640663	222.556747	
668	29.532000	0.182000	11.471000	0.586000	43.068001	23.219095	215.564178	
669	27.896000	0.197000	12.284000	0.530000	43.389999	23.046785	217.780334	
670	25.388000	0.178000	12.675000	0.546000	40.508999	24.685873	246.086838	
671	24.224001	0.199000	12.662000	1.355000	41.561001	24.061018	259.677063	
672	15.992000	0.245000	12.696000	0.479000	32.198002	31.057827	374.023926	
673	27.972000	0.422000	12.479000	0.486000	43.449001	23.015490	222.305084	
674	27.007999	0.188000	12.631000	0.661000	42.827000	23.349756	225.330627	
675	26.115999	0.176000	11.630000	0.770000	40.658997	24.594803	237.646591	
676	20.223000	0.471000	12.657000	0.627000	36.305000	27.544415	310.321411	
677	28.100000	0.195000	12.607000	0.484000	44.069000	22.691689	220.358521	
678	28.341000	0.195000	12.403000	0.624000	43.167999	23.165308	220.838074	
679	26.469000	0.202000	12.576000	0.487000	42.117001	23.743382	231.210022	
680	27.143000	0.159000	11.977000	0.633000	42.325001	23.626698	222.257980	
681	28.966000	0.201000	12.225000	0.616000	43.707001	22.879629	212.937668	
